code	location	store_name	product_ean
DE	Europe/Berlin	Schleswig	4610323047482
US	America/Chicago	Longview	5886749312476
US	America/New_York	Covington	4674388734435
FR	Europe/Paris	La Garenne-Colombes	9842119058197
US	America/New_York	Middle River	9263675250359
IT	Europe/Rome	Gorgonzola	0991557909772
US	America/Chicago	Bourbonnais	9327848530362
US	America/New_York	Mechanicsville	1094403943100
DE	Europe/Berlin	Hermsdorf	7839230269504
HR	Europe/Zagreb	Split	4650293514430
IT	Europe/Rome	Bisceglie	9800836273606
SV	America/El_Salvador	Ilopango	4059560769120
MQ	America/Martinique	Le Robert	6008216302103
DZ	Africa/Algiers	Cheraga	9132636710921
US	America/Chicago	Odessa	6746582491693
DE	Europe/Berlin	Rudolstadt	9859509320543
IN	Asia/Kolkata	Pune	1781016647197
IN	Asia/Kolkata	Rangia	0222892732023
PT	Europe/Lisbon	Albufeira	8489176052716
PK	Asia/Karachi	Mianwali	6090603420910
IT	Europe/Rome	Catania	9611607480464
PT	Europe/Lisbon	Paredes	8169871906698
RU	Europe/Moscow	Stupino	6496797284046
ID	Asia/Jakarta	Besuki	9585924660420
MD	Europe/Chisinau	Soroca	7112981822441
PT	Atlantic/Azores	Ponta Delgada	7700681259553
KZ	Asia/Aqtobe	Shalqar	4661605644387
JP	Asia/Tokyo	Nayoro	1857644123751
CA	America/Toronto	Dorval	8409873548565
AU	Australia/Brisbane	Maryborough	7000539557177
SY	Asia/Damascus	Tadmur	8800507941750
SE	Europe/Stockholm	Boo	8355155159205
US	America/New_York	Middletown	3498111244074
ES	Europe/Madrid	Caravaca	2143533437542
NG	Africa/Lagos	Argungu	6630319333595
US	America/Chicago	Hutchinson	8590876869143
GB	Europe/London	Poulton-le-Fylde	5304392167231
KE	Africa/Nairobi	Nyahururu	8805639850147
US	America/Chicago	Murray	9962420397744
US	America/Chicago	Schererville	2361686464431
UA	Europe/Kiev	Zvenihorodka	7924567989819
GB	Europe/London	Chapletown	9476358748825
GB	Europe/London	Clacton-on-Sea	8948624875449
US	America/Chicago	Crystal Lake	5432061782246
AU	Australia/Melbourne	Carnegie	7974539749705
US	America/Chicago	Ada	1175050294804
CA	America/Glace_Bay	Sydney	3220956544145
BR	America/Sao_Paulo	Palmeira	1683104305418
TR	Europe/Istanbul	Gaziantep	3547980202941
DE	Europe/Berlin	Gronau	3031262213164
ES	Europe/Madrid	Tudela	6135904393324
UA	Europe/Zaporozhye	Svatove	0158229405837
JP	Asia/Tokyo	Yamada	1337174490894
AU	Australia/Melbourne	Carnegie	7083537475292
TH	Asia/Bangkok	Tak Bai	5362239898823
CN	Asia/Urumqi	Hoxtolgay	1281057846011
GB	Europe/London	High Wycombe	5699685859499
PK	Asia/Karachi	Kot Addu	9910623774428
FR	Europe/Paris	Bron	2655393875964
IN	Asia/Kolkata	Haldwani	0596785456519
US	America/New_York	Mechanicsville	6592822000312
US	America/New_York	Scotch Plains	2591747413072
US	America/New_York	Fayetteville	2957606200908
ID	Asia/Makassar	Balikpapan	2394909673136
BR	America/Sao_Paulo	Santa Gertrudes	9962503282158
DE	Europe/Berlin	Stade	1415043640226
IN	Asia/Kolkata	Dalsingh Sarai	5982743972606
BG	Europe/Sofia	Smolyan	5564265074435
CN	Asia/Shanghai	Huangshi	7064221606062
US	America/New_York	Morningside Heights	6876027710376
US	America/Indiana/Indianapolis	Greenfield	3562883490448
IT	Europe/Rome	Sassari	9752245386814
ES	Europe/Madrid	Gernika-Lumo	5944357853498
KZ	Asia/Qyzylorda	Kyzylorda	1661456450611
IR	Asia/Tehran	Isfahan	3114670564551
CN	Asia/Shanghai	Zhoucun	1133981312318
CN	Asia/Shanghai	Xiangtan	9739983396879
CN	Asia/Shanghai	Guli	8737522349004
MW	Africa/Blantyre	Salima	0374143251217
GH	Africa/Accra	Mampong	3995501643047
US	America/Chicago	Bourbonnais	9846668350863
IN	Asia/Kolkata	Dalsingh Sarai	8192849278206
PK	Asia/Karachi	Fazilpur	8342381716562
RU	Europe/Moscow	Yablonovskiy	0369042959135
US	America/New_York	Scotch Plains	2841288028496
US	America/New_York	Leland	0424448781138
JP	Asia/Tokyo	Komono	3977824766900
GA	Africa/Libreville	Franceville	9744159620375
SY	Asia/Damascus	Tadmur	0532029680074
NG	Africa/Lagos	Igbara-Odo	2098078345350
ME	Europe/Podgorica	Budva	3356988589875
RU	Europe/Moscow	Roslavl’	2147467120686
GB	Europe/London	Cowes	6784761744765
BO	America/La_Paz	Tupiza	0801852974255
US	America/Chicago	Rolla	7587572170605
MX	America/Mexico_City	Jocotepec	7214297301549
US	America/Chicago	Palestine	3553489109155
DE	Europe/Berlin	Barmbek-Nord	2670384333797
FR	Europe/Paris	Valence	9643944411559
MN	Asia/Ulaanbaatar	Ulan Bator	5003242282024
IN	Asia/Kolkata	Sojat	0652186868532
RU	Europe/Moscow	Gudermes	0168833852910
MX	America/Merida	Progreso	5560465073551
AR	America/Argentina/Ushuaia	Ushuaia	8892100054180
CN	Asia/Shanghai	Guli	3211914701878
CN	Asia/Shanghai	Dongdu	9589423292625
IL	Asia/Jerusalem	Ramla	4044872175097
KZ	Asia/Almaty	Zaysan	9542341996709
NL	Europe/Amsterdam	Losser	2972060436472
ES	Europe/Madrid	Puertollano	0279788634749
BR	America/Sao_Paulo	Santa Gertrudes	3439545561634
ZA	Africa/Johannesburg	Vryheid	1507176182992
US	America/Los_Angeles	Norco	0120165577893
CN	Asia/Shanghai	Tianfu	5499271377457
JP	Asia/Tokyo	Hakodate	4199450535906
US	America/New_York	Utica	5323476643188
CN	Asia/Shanghai	Dongfeng	7696034176038
PH	Asia/Manila	Tupi	8336608468310
TZ	Africa/Dar_es_Salaam	Chanika	1635475678172
IN	Asia/Kolkata	Rangia	3723807952910
GB	Europe/London	East Dereham	5391600101149
KR	Asia/Seoul	T’aebaek	3871809308164
ID	Asia/Jakarta	Ngemplak	0465669348397
FI	Europe/Helsinki	Tornio	7396172088612
US	America/Chicago	Palestine	5719573467855
AD	Europe/Andorra	les Escaldes	9599585642091
IN	Asia/Kolkata	Manjeri	9573784502127
CN	Asia/Shanghai	Ulanhot	6442867632996
AZ	Asia/Baku	Astara	1758544300337
CN	Asia/Shanghai	Heyuan	5651047242509
AR	America/Argentina/Buenos_Aires	Pontevedra	9634457938190
BR	America/Sao_Paulo	Curitiba	1521393184775
MX	America/Mexico_City	Acayucan	4087848567687
IN	Asia/Kolkata	Sathyamangalam	1957675390877
TR	Europe/Istanbul	Silvan	7016944833584
ES	Europe/Madrid	Las Gabias	8651765308874
CM	Africa/Douala	Mbalmayo	1925565374757
JP	Asia/Tokyo	Toyokawa	9361012383866
US	America/Los_Angeles	Beaumont	6341760870699
BR	America/Sao_Paulo	Artur Nogueira	6673304257162
IT	Europe/Rome	Montecchio Maggiore-Alte Ceccato	6175669776352
US	America/Los_Angeles	Troutdale	0698457719813
PK	Asia/Karachi	Hasilpur	5491577765952
AF	Asia/Kabul	Sar-e Pul	7322957068593
BR	America/Sao_Paulo	Pato Branco	8036356919101
NZ	Pacific/Auckland	Gisborne	0748782180212
US	America/New_York	Taunton	0422929577942
CO	America/Bogota	Puerto Colombia	0631749415918
CN	Asia/Shanghai	Shuangcheng	4121887783797
UA	Europe/Kiev	Voznesensk	8299661133406
NL	Europe/Amsterdam	Culemborg	4206043560587
US	America/Chicago	Palestine	7433611027860
IT	Europe/Rome	Somma Vesuviana	9881444316688
ES	Europe/Madrid	Jumilla	7048254109417
CM	Africa/Douala	Idenao	6870011401851
UA	Europe/Kiev	Nova Kakhovka	5728075766908
US	America/New_York	Utica	9279088214987
US	America/Los_Angeles	South Whittier	4338847271588
DE	Europe/Berlin	Losheim	8801232008404
KZ	Asia/Almaty	Zaysan	9943993579393
IN	Asia/Kolkata	Chamba	0564578050381
RE	Indian/Reunion	Saint-Denis	0101669023963
IN	Asia/Kolkata	Amreli	4402974959050
ID	Asia/Jakarta	Kudus	1571833566562
ID	Asia/Jakarta	Randudongkal	9176607262668
BR	America/Recife	Cabo	0280284492146
JP	Asia/Tokyo	Yamada	7215128557777
MD	Europe/Chisinau	Soroca	6650685860082
DZ	Africa/Algiers	Ksar Chellala	4926647847081
ID	Asia/Jakarta	Jambi City	2718947440046
PR	America/Puerto_Rico	Yauco	7564234847761
ES	Europe/Madrid	Puertollano	0315851386310
ES	Europe/Madrid	Leioa	7132470184683
KG	Asia/Bishkek	Jalal-Abad	4288440856623
JP	Asia/Tokyo	Annaka	7216101599470
US	America/Los_Angeles	Visitacion Valley	9753420961222
GM	Africa/Banjul	Farafenni	9375121414205
ID	Asia/Jakarta	Cibinong	6151930495481
FR	Europe/Paris	Valence	9404439258048
UA	Europe/Kiev	Lutsk	3407693605487
IL	Asia/Jerusalem	Ganei Tikva	6991364576420
US	America/Chicago	Abilene	3399022657031
CA	America/Edmonton	Sherwood Park	7574144326805
BR	America/Porto_Velho	Porto Velho	4598060745987
US	America/Los_Angeles	Camarillo	6564801923448
IN	Asia/Kolkata	Leteri	4862457260682
PK	Asia/Karachi	Sangla Hill	3836222492357
IT	Europe/Rome	Cordenons	0413330729044
DE	Europe/Berlin	Siegburg	6344488620881
US	America/Denver	Kearns	9809874447741
CM	Africa/Douala	Mbalmayo	8640035231745
RU	Europe/Moscow	Kireyevsk	3534116581414
CN	Asia/Shanghai	Dongfeng	9170681137355
US	America/New_York	Lutz	7283856877825
RU	Europe/Moscow	Valday	3634300305229
VE	America/Caracas	La Victoria	5112781011122
GB	Europe/London	Newbury	9294806997416
MA	Africa/Casablanca	Oulmes	2423752706101
RU	Europe/Moscow	Severodvinsk	7233755209463
AO	Africa/Luanda	Luena	5113055532664
IT	Europe/Rome	Novara	9950030011259
IN	Asia/Kolkata	Bhayandar	5410301710662
ES	Europe/Madrid	Leioa	0642777602959
IN	Asia/Kolkata	Kangayam	4832540121183
PL	Europe/Warsaw	Strzelce Opolskie	5731594868633
US	America/New_York	Sicklerville	4407140140478
US	America/Chicago	San Juan	5267803597976
US	America/New_York	Stockbridge	0002850221826
CN	Asia/Shanghai	Yanliang	9721639845626
JM	America/Jamaica	New Kingston	8701203875748
PK	Asia/Karachi	Tharu Shah	9938696542249
CN	Asia/Shanghai	Huangshi	0105982057476
IT	Europe/Rome	Ventimiglia	6716413823863
IN	Asia/Kolkata	Hungund	5122454155664
US	America/Denver	Kearns	4865832138477
TH	Asia/Bangkok	Bang Ban	8646993249686
PH	Asia/Manila	San Jose	6514493939296
KZ	Asia/Aqtobe	Shalqar	2749665327517
GB	Europe/London	Barnet	5343262328853
ES	Europe/Madrid	Puertollano	6798802513289
US	America/New_York	Lutz	8176689170913
JP	Asia/Tokyo	Okegawa	2859313898587
ID	Asia/Jakarta	Sukabumi	8898773088675
IT	Europe/Rome	Catania	9712831906758
NA	Africa/Windhoek	Okahandja	7190005110439
IT	Europe/Rome	Misterbianco	9902988222188
UZ	Asia/Samarkand	Jizzax	2466900540028
MM	Asia/Yangon	Myawadi	5686915836115
IN	Asia/Kolkata	Davangere	4023000422210
BR	America/Porto_Velho	Porto Velho	0433013326414
JP	Asia/Tokyo	Hita	8660084178174
US	America/Chicago	Lower West Side	7666332547427
BR	America/Sao_Paulo	Valinhos	0284220830337
DE	Europe/Berlin	Hofheim am Taunus	9276096880234
PL	Europe/Warsaw	Reda	9963332192212
IN	Asia/Kolkata	Adra	0847036769729
IN	Asia/Kolkata	Gingee	1698919113288
BR	America/Sao_Paulo	Caldas Novas	3492287848890
AR	America/Argentina/Buenos_Aires	Chacabuco	2007452965251
RU	Europe/Moscow	Alatyr’	8631368324662
IN	Asia/Kolkata	Leteri	5357738270362
KH	Asia/Phnom_Penh	Paoy Paet	4568797090025
NI	America/Managua	Jinotepe	0153809794578
LT	Europe/Vilnius	Ukmerge	0347622805096
CU	America/Havana	Corralillo	6256459858790
GB	Europe/London	Lymington	7056115314856
NL	Europe/Amsterdam	Emmeloord	8317568780001
US	America/New_York	Sicklerville	3142774712608
NL	Europe/Amsterdam	Tongelre	8072783289400
BR	America/Sao_Paulo	Palmeira	1207240350660
RU	Europe/Moscow	Bavly	8457109255190
PH	Asia/Manila	San Jose	3535652191563
CN	Asia/Shanghai	Yingkou	0630815726675
BE	Europe/Brussels	Lille	5272596454306
IN	Asia/Kolkata	Teghra	3251057802346
IN	Asia/Kolkata	Amreli	9651115753766
PH	Asia/Manila	Maasin	8489795182627
PT	Europe/Lisbon	Albufeira	9393137861974
BR	America/Sao_Paulo	Itaperuna	8257821258390
US	America/New_York	North Lauderdale	9226825707394
CN	Asia/Shanghai	Zaozhuang	7521727442650
PH	Asia/Manila	San Jose	2036292986652
DE	Europe/Berlin	Gifhorn	9476352430962
DE	Europe/Berlin	Korschenbroich	7274513175088
MG	Indian/Antananarivo	Antanifotsy	8211043021613
NG	Africa/Lagos	Shagamu	8883128887256
CL	America/Santiago	San Bernardo	8705246401186
BR	America/Sao_Paulo	Valinhos	2833529876522
VE	America/Caracas	Ciudad Guayana	4507789057530
TZ	Africa/Dar_es_Salaam	Nyangao	0549893769248
FR	Europe/Paris	Dax	0596585278533
IT	Europe/Rome	Catania	1836412422371
NG	Africa/Lagos	Shagamu	6254909296956
GB	Europe/London	Walton-on-the-Naze	5384010017704
KR	Asia/Seoul	Hongseong	7640891147694
FR	Europe/Paris	Niort	6473137175745
DE	Europe/Berlin	Bad Segeberg	3809923247243
GA	Africa/Libreville	Franceville	8640072073797
IN	Asia/Kolkata	Dombivli	3269974856120
IN	Asia/Kolkata	Elamanchili	6585472115901
US	America/Denver	Ken Caryl	0178182714913
IT	Europe/Rome	San Giuliano Milanese	9718999114523
US	America/Los_Angeles	Watsonville	0976822654519
MK	Europe/Skopje	Bogovinje	9142721535643
RO	Europe/Bucharest	Sector 6	5899252673392
RU	Europe/Saratov	Privolzhskiy	8055390466617
BR	America/Cuiaba	Nova Xavantina	3336214561455
CO	America/Bogota	Puerto Colombia	8281986931294
CL	America/Santiago	Chiguayante	6727145601827
XK	Europe/Belgrade	Glogovac	6388954425457
JP	Asia/Tokyo	Nonoichi	7947821077794
IT	Europe/Rome	Catania	1525595004831
US	America/Chicago	Hutto	1871232997791
BR	America/Bahia	Rio Real	2222589331865
TZ	Africa/Dar_es_Salaam	Kidodi	2923791442324
BE	Europe/Brussels	Beveren	9453581404827
CH	Europe/Zurich	Adliswil	8368586928579
ID	Asia/Jakarta	Pameungpeuk	4024761717201
GB	Europe/London	Barnet	5192232447878
CO	America/Bogota	Honda	8485716403895
US	America/Chicago	Schererville	5735361254339
US	America/New_York	Stockbridge	6143513112502
AR	America/Argentina/Buenos_Aires	Barracas	6849295342969
UA	Europe/Zaporozhye	Svatove	4924489346014
TH	Asia/Bangkok	Damnoen Saduak	3368904843671
US	America/New_York	Peabody	6556259713764
PT	Europe/Lisbon	Custoias	4968295953479
JP	Asia/Tokyo	Komono	3830073333807
TH	Asia/Bangkok	Thap Than	6764464700633
BR	America/Sao_Paulo	Itaperuna	8447124399351
IT	Europe/Rome	Ragusa	3826049726223
DE	Europe/Berlin	Gauting	4500718186417
CO	America/Bogota	Socorro	3617492125004
BE	Europe/Brussels	Lille	3824183240803
ET	Africa/Addis_Ababa	Arba Minch	9347735061465
US	America/New_York	Waterbury	2433574762674
KE	Africa/Nairobi	Busia	2701078354535
NE	Africa/Niamey	Mirriah	1943399315012
RU	Europe/Moscow	Bavly	3908354997120
FI	Europe/Helsinki	Espoo	4901428492315
CA	America/Edmonton	Sherwood Park	8004668247038
IN	Asia/Kolkata	Gorakhpur	6472484955550
US	America/Los_Angeles	Davis	5711703407540
DE	Europe/Berlin	Gronau	4202083114247
ID	Asia/Jakarta	Tebingtinggi	7462246697957
US	America/Los_Angeles	Beaumont	8238354136027
IN	Asia/Kolkata	Pujali	6754741351399
AR	America/Argentina/Cordoba	Rafaela	8762453570296
SK	Europe/Bratislava	Hlohovec	6258804574621
RS	Europe/Belgrade	Sremska Mitrovica	4624232289833
ES	Europe/Madrid	Baza	6268106995260
US	America/Denver	Carlsbad	1896775812790
IN	Asia/Kolkata	Hungund	9883680989800
IN	Asia/Kolkata	Tiruppuvanam	4478878889977
MA	Africa/Casablanca	Temara	8168283611138
GB	Europe/London	Bushey	4665673680032
CA	America/Toronto	Norfolk County	9787556606481
GB	Europe/London	Inverness	9391580864887
CN	Asia/Shanghai	Ulanhot	5096479340780
IN	Asia/Kolkata	Madhipura	3716104418883
TN	Africa/Tunis	Msaken	8568638539986
RU	Europe/Moscow	Dyat’kovo	1621683476198
EC	America/Guayaquil	Cuenca	5020796809873
DE	Europe/Berlin	Zeitz	4308334986547
CD	Africa/Kinshasa	Kasangulu	3546992723116
CN	Asia/Shanghai	Jingzhou	4511467583600
US	America/Los_Angeles	Beaumont	4726626529645
ID	Asia/Jakarta	Besuki	4442265683011
RU	Asia/Yekaterinburg	Ozersk	6667089513605
MY	Asia/Kuala_Lumpur	Teluk Intan	4823117587136
US	America/New_York	Leland	5646899104808
PK	Asia/Karachi	Qadirpur Ran	7456096301867
DK	Europe/Copenhagen	Frederiksberg	3216597619168
DE	Europe/Berlin	Neuburg an der Donau	2405434994969
SE	Europe/Stockholm	Hudiksvall	4397004475344
KZ	Asia/Aqtobe	Shalqar	4089119291161
IT	Europe/Rome	Chiavari	3186832248302
US	America/Chicago	Coralville	4023400415720
CN	Asia/Shanghai	Laiwu	3382693878164
IN	Asia/Kolkata	Kangayam	9387270201001
UG	Africa/Kampala	Kitgum	5682389590652
US	America/New_York	Lutz	7148278029965
KR	Asia/Seoul	Hongseong	9408626248355
US	America/New_York	Covington	8119469328838
CN	Asia/Shanghai	Changshu City	5914208299843
GB	Europe/London	Kingston upon Hull	4037241794333
ID	Asia/Jakarta	Kudus	3339399277241
DE	Europe/Berlin	Karben	1421478459555
FR	Europe/Paris	Ajaccio	0958701547471
NL	Europe/Amsterdam	Hoogezand	5102871618096
CN	Asia/Shanghai	Meizhou	4245039744167
TN	Africa/Tunis	Msaken	9501507984530
CN	Asia/Shanghai	Foshan	9927901701229
US	America/Chicago	Hueytown	1936817696138
IT	Europe/Rome	Chiavari	3993832173837
MM	Asia/Yangon	Myawadi	2576938000125
UA	Europe/Kiev	Zvenihorodka	4145018014024
DE	Europe/Berlin	Barmbek-Nord	8284962430026
PL	Europe/Warsaw	Strzelce Opolskie	3354393645872
BR	America/Recife	Cabo	3745305988932
CA	America/Toronto	Sainte-Catherine	5145101064737
CN	Asia/Shanghai	Guli	8030526530240
FR	Europe/Paris	Le Chesnay	4694724431415
NG	Africa/Lagos	Olupona	1578695518197
PH	Asia/Manila	Maasin	2385643525706
BR	America/Belem	Soure	5976222328831
ET	Africa/Addis_Ababa	Debre Tabor	6196610017041
CU	America/Havana	Jaruco	1557577010042
PH	Asia/Manila	Pilar	0890442492576
ES	Europe/Madrid	Gernika-Lumo	4854675004513
AF	Asia/Kabul	Sar-e Pul	6769392090191
US	America/Los_Angeles	Keizer	8758575224223
ES	Europe/Madrid	Leioa	5073630544522
CU	America/Havana	Varadero	8548741887402
ES	Europe/Madrid	San Fernando de Henares	6123132001234
VE	America/Caracas	Ciudad Guayana	6411986523195
FR	Europe/Paris	Rueil-Malmaison	0334281829440
US	America/Los_Angeles	Beaumont	1210017380944
TH	Asia/Bangkok	Yasothon	8309314238959
GB	Europe/London	Lower Earley	1203208721879
JP	Asia/Tokyo	Fujioka	1476160527739
CU	America/Havana	Jaruco	7867530351292
US	America/Indiana/Indianapolis	Granger	9743454143992
CN	Asia/Shanghai	Licheng	7240558267248
ES	Europe/Madrid	Amposta	5083205628953
RU	Europe/Moscow	Gavrilov-Yam	1308302689602
ID	Asia/Jakarta	Jambi City	3389997940306
RU	Asia/Yekaterinburg	Beryozovsky	0018412971962
SV	America/El_Salvador	Sonzacate	7157015160434
NZ	Pacific/Auckland	Timaru	4092609092483
US	America/Los_Angeles	San Gabriel	0581401732559
CA	America/Halifax	Charlottetown	4646122149034
UA	Europe/Kiev	Kherson	1719787440945
DE	Europe/Berlin	Barmbek-Nord	2761810788462
IT	Europe/Rome	Portogruaro	0221702788229
FR	Europe/Paris	Niort	6034791526535
US	America/Chicago	Rosemount	0748563717293
RU	Europe/Moscow	Yablonovskiy	0056454544676
DE	Europe/Berlin	Hermsdorf	3823827155084
CA	America/Glace_Bay	Sydney	2386353642400
MY	Asia/Kuching	Donggongon	3065324929953
DE	Europe/Berlin	Hofheim am Taunus	5185392013892
CN	Asia/Shanghai	Shaowu	6280579838905
US	America/Los_Angeles	Mira Mesa	6149829675915
IN	Asia/Kolkata	Calangute	2995165767371
US	America/Chicago	Vestavia Hills	0406963995344
US	America/New_York	Front Royal	9746047597462
US	America/New_York	Gates-North Gates	5355319531390
CN	Asia/Shanghai	Pucheng	5231980735148
CN	Asia/Shanghai	Jiangyan	6531452341730
BY	Europe/Minsk	Novogrudok	5694263320828
CN	Asia/Shanghai	Shaowu	3981026200360
RU	Europe/Moscow	Kovylkino	9566833966278
US	America/New_York	Port Richmond	2846915420438
US	America/Chicago	Brenham	2561425440294
US	America/New_York	Utica	6063595332349
FR	Europe/Paris	Les Olives	9417412337661
FR	Europe/Paris	La Garenne-Colombes	7734876405340
PL	Europe/Warsaw	Reda	6585883212411
BR	America/Sao_Paulo	Esmeraldas	1254875684622
BR	America/Sao_Paulo	Miracema	1082226397132
US	America/Chicago	Abilene	8680024932635
BR	America/Sao_Paulo	Miracema	6535469536301
CO	America/Bogota	Villa del Rosario	8687171555267
DZ	Africa/Algiers	Cheraga	2547438716915
US	America/New_York	Sicklerville	1418889829558
MG	Indian/Antananarivo	Ikalamavony	4957023290368
US	America/Los_Angeles	Santa Maria	2328507367746
PH	Asia/Manila	Santa Catalina	1959718691828
BE	Europe/Brussels	Temse	1376951957625
CO	America/Bogota	San Carlos	2114664128777
IT	Europe/Rome	Chiavari	4320694529882
IN	Asia/Kolkata	Moga	2084215646626
IT	Europe/Rome	Castelfranco Emilia	3495276701794
JP	Asia/Tokyo	Yao	9530353743688
ID	Asia/Makassar	Majene	2771577695293
IN	Asia/Kolkata	Sambalpur	0712308083103
US	America/New_York	Lutz	5035240743764
NG	Africa/Lagos	Ilesa	3417540445722
FR	Europe/Paris	Bar-le-Duc	8738663225554
DE	Europe/Berlin	Hermsdorf	2743141880800
IL	Asia/Jerusalem	Ramla	8975558172658
RU	Europe/Moscow	Yeysk	3701123431708
TR	Europe/Istanbul	Gaziantep	1463075675013
MX	America/Mexico_City	Santa Rosa Jauregui	7186945794853
US	America/New_York	Sterling	9815567234383
HT	America/Port-au-Prince	Thomazeau	9941426149670
DZ	Africa/Algiers	Frenda	8575368379232
NG	Africa/Lagos	Kafanchan	3255535107442
CA	America/Glace_Bay	Sydney	0265198793411
NG	Africa/Lagos	Ilesa	5536760831325
JP	Asia/Tokyo	Hita	9268534011737
IN	Asia/Kolkata	Sirsi	8269213372225
IN	Asia/Kolkata	Sheoganj	5439660945003
CN	Asia/Shanghai	Haicheng	3476367347497
FR	Europe/Paris	Vienne	0279599217292
US	America/Los_Angeles	Mira Mesa	6041709859470
NL	Europe/Amsterdam	Hardenberg	3296198800288
KR	Asia/Seoul	T’aebaek	4508618873581
BR	America/Sao_Paulo	Itaperuna	9583869386870
IE	Europe/Dublin	An Muileann gCearr	5637771052546
US	America/Los_Angeles	Redding	7446691335244
TZ	Africa/Dar_es_Salaam	Magomeni	3774896346258
US	America/New_York	Palm Valley	4354100127980
AD	Europe/Andorra	les Escaldes	1554512071564
GB	Europe/London	Brierley Hill	9505898736495
FR	Europe/Paris	Vienne	6479439809968
BR	America/Sao_Paulo	Marau	0891090324837
US	America/Los_Angeles	Watsonville	4055851966315
US	America/Los_Angeles	Lompoc	3949869080822
BR	America/Sao_Paulo	Resplendor	6432631476734
US	America/Denver	Carlsbad	7903439118885
US	America/New_York	Cypress Hills	5012038990548
PH	Asia/Manila	Masbate	7383869453822
BY	Europe/Minsk	Dobrush	1801436069758
ES	Europe/Madrid	Palafrugell	5029917922798
KR	Asia/Seoul	Sinhyeon	8807211712621
IT	Europe/Rome	Gorgonzola	7874395591824
